id,school_id,gift_id,fund_id,amount,raw_fund_name
13802,1,13379,12,10000.00,Athletics Excellence Fund
13803,1,13380,13,100.00,Women's Soccer Fund
13804,1,13381,12,100.00,Athletics Excellence Fund
13805,1,13382,12,100.00,Athletics Excellence Fund
13806,1,13383,13,1000.00,WOMEN'S SOCCER FD.
13807,1,13384,12,75.00,Athletics Excellence Fund
13808,1,13385,13,250.00,Women's Soccer Fund
13809,1,13386,13,25.00,Women's Soccer Fund
13810,1,13387,13,100.00,WOMEN'S SOCCER FD.
13811,1,13388,12,100.00,Athletics Excellence Fund
13812,1,13389,13,100.00,Women's Soccer Fund (legacy)
13813,1,13390,17,75.00,Parent and Family Fund (legacy)
13814,1,13391,4,500.00,FIRST-GENERATION STUDENT FD.
13815,1,13392,1,25.00,Wherever Needed Most
13816,1,13393,1,1000.00,WHEREVER NEEDED MOST
13817,1,13394,6,75.00,LIBRARY AND LEARNING COMMONS
13818,1,13395,11,30.00,Arts and Performance Fund
13819,1,13395,21,20.00,HEALTH SCIENCES FD.
13820,1,13396,2,15.00,Annual Fund
13821,1,13397,20,50.00,Business School Fund
13822,1,13398,1,100.00,WHEREVER NEEDED MOST
13823,1,13399,2,1000.00,Annual Fund
13824,1,13400,4,50.00,First-Generation Student Fund
13825,1,13401,1,1000.00,Wherever Needed Most
13826,1,13402,12,50.00,ATHLETICS EXCELLENCE FD.
13827,1,13403,13,75.00,Women's Soccer Fund
13828,1,13404,1,250.00,Wherever Needed Most
13829,1,13405,1,500.00,Wherever Needed Most
13830,1,13406,15,250.00,Community Service Fund
13831,1,13407,5,500.00,Student Emergency Fund
13832,1,13408,5,25.80,Student Emergency Fund
13833,1,13409,5,51.60,Student Emergency Fund
13834,1,13410,17,50.00,Parent and Family Fund
13835,1,13411,17,250.00,Parent and Family Fund
13836,1,13412,1,250.00,Wherever Needed Most
13837,1,13413,2,100.00,Annual Fund
13838,1,13414,1,5000.00,Wherever Needed Most
13839,1,13415,6,25.00,Library and Learning Commons
13840,1,13416,2,50.00,Annual Fund
13841,1,13417,5,250.00,Student Emergency Fund (legacy)
13842,1,13418,15,50.00,Community Service Fund
13843,1,13419,12,50.00,Athletics Excellence Fund
13844,1,13420,12,500.00,Athletics Excellence Fund
13845,1,13421,5,50.00,Student Emergency Fund
13846,1,13422,15,250.00,Community Service Fund
13847,1,13423,15,25.00,Community Service Fund
13848,1,13424,5,1000.00,STUDENT EMERGENCY FD.
13849,1,13425,15,50.00,Community Service Fund
13850,1,13426,15,100.00,Community Service Fund
13851,1,13427,15,50.00,Community Service Fund
13852,1,13428,15,100.00,Community Service Fund
13853,1,13429,1,1000.00,Wherever Needed Most
13854,1,13430,6,1000.00,Library and Learning Commons
13855,1,13431,17,250.00,Parent and Family Fund
13856,1,13432,1,25.00,Wherever Needed Most
13857,1,13433,11,5000.00,Arts and Performance Fund
13858,1,13434,1,45.00,Wherever Needed Most
13859,1,13434,13,30.00,Women's Soccer Fund
13860,1,13435,1,25.00,Wherever Needed Most
13861,1,13436,1,15.00,Wherever Needed Most
13862,1,13437,2,50.00,Annual Fund (legacy)
13863,1,13438,8,1032.00,Computer Science Fund
13864,1,13439,13,5000.00,Women's Soccer Fund (legacy)
13865,1,13440,13,50.00,Women's Soccer Fund
13866,1,13441,2,250.00,Annual Fund
13867,1,13442,1,5000.00,Wherever Needed Most
13868,1,13443,1,100.00,WHEREVER NEEDED MOST
13869,1,13444,1,100.00,Wherever Needed Most
13870,1,13445,3,50.00,General Scholarship Fund
13871,1,13446,3,50.00,GENERAL SCHOLARSHIP FD.
13872,1,13447,1,100.00,Wherever Needed Most
13873,1,13448,1,50.00,Wherever Needed Most
13874,1,13449,1,250.00,Wherever Needed Most
13875,1,13450,13,500.00,Women's Soccer Fund
13876,1,13451,13,25.00,Women's Soccer Fund
13877,1,13452,15,15.00,Community Service Fund
13878,1,13453,15,1000.00,Community Service Fund
13879,1,13454,5,100.00,Student Emergency Fund
13880,1,13455,5,103.20,Student Emergency Fund
13881,1,13456,15,100.00,Community Service Fund
13882,1,13457,15,125.00,Community Service Fund
13883,1,13457,9,125.00,Humanities Fund
13884,1,13458,15,50.00,COMMUNITY SERVICE FD.
13885,1,13459,15,100.00,Community Service Fund
13886,1,13460,15,25.00,Community Service Fund
13887,1,13461,15,50.00,Community Service Fund
13888,1,13462,5,500.00,Student Emergency Fund
13889,1,13463,5,100.00,STUDENT EMERGENCY FD.
13890,1,13464,15,500.00,Community Service Fund
13891,1,13465,15,250.00,Community Service Fund
13892,1,13466,1,50.00,Wherever Needed Most
13893,1,13467,17,100.00,Parent and Family Fund
13894,1,13468,17,75.00,Parent and Family Fund
13895,1,13469,17,15.00,Parent and Family Fund (legacy)
13896,1,13470,9,500.00,HUMANITIES FD.
13897,1,13471,1,50.00,Wherever Needed Most
13898,1,13472,1,100.00,WHEREVER NEEDED MOST
13899,1,13473,2,100.00,Annual Fund
13900,1,13474,4,100.00,FIRST-GENERATION STUDENT FD.
13901,1,13475,2,50.00,Annual Fund
13902,1,13476,13,500.00,Women's Soccer Fund
13903,1,13477,12,100.00,Athletics Excellence Fund
13904,1,13478,12,15.00,Athletics Excellence Fund
13905,1,13479,12,50.00,Athletics Excellence Fund
13906,1,13480,12,100.00,Athletics Excellence Fund
13907,1,13481,12,50.00,Athletics Excellence Fund
13908,1,13482,12,25.00,ATHLETICS EXCELLENCE FD.
13909,1,13483,13,25.00,Women's Soccer Fund
13910,1,13484,2,250.00,Annual Fund
13911,1,13485,1,25.00,WHEREVER NEEDED MOST
13912,1,13486,1,25.00,Wherever Needed Most
13913,1,13487,1,250.00,Wherever Needed Most
13914,1,13488,1,50.00,WHEREVER NEEDED MOST
13915,1,13489,3,100.00,General Scholarship Fund
13916,1,13490,1,50.00,Wherever Needed Most
13917,1,13491,18,250.00,Alumni Programs Fund
13918,1,13492,1,75.00,Wherever Needed Most
13919,1,13493,1,250.00,Wherever Needed Most (legacy)
13920,1,13494,3,25.00,GENERAL SCHOLARSHIP FD.
13921,1,13495,3,250.00,General Scholarship Fund
13922,1,13496,3,50.00,General Scholarship Fund
13923,1,13497,2,15.00,Annual Fund
13924,1,13498,2,5000.00,Annual Fund
13925,1,13499,2,60.00,Annual Fund
13926,1,13499,10,40.00,Faculty Research Fund
13927,1,13500,1,100.00,Wherever Needed Most
13928,1,13501,1,15.00,Wherever Needed Most
13929,1,13502,17,250.00,Parent and Family Fund
13930,1,13503,17,100.00,Parent and Family Fund (legacy)
13931,1,13504,17,100.00,Parent and Family Fund
13932,1,13505,17,1000.00,PARENT AND FAMILY FD.
13933,1,13506,17,100.00,PARENT AND FAMILY FD.
13934,1,13507,17,50.00,Parent and Family Fund
13935,1,13508,17,25.00,Parent and Family Fund
13936,1,13509,17,50.00,PARENT AND FAMILY FD.
13937,1,13510,11,50.00,Arts and Performance Fund
13938,1,13511,2,50.00,Annual Fund (legacy)
13939,1,13512,18,15.00,Alumni Programs Fund
13940,1,13513,1,1000.00,WHEREVER NEEDED MOST
13941,1,13514,13,15.00,Women's Soccer Fund
13942,1,13515,15,250.00,Community Service Fund
13943,1,13516,15,1000.00,Community Service Fund
13944,1,13517,15,25.80,Community Service Fund
13945,1,13518,15,1000.00,Community Service Fund
13946,1,13519,17,1000.00,Parent and Family Fund
13947,1,13520,17,100.00,Parent and Family Fund
13948,1,13521,17,258.00,Parent and Family Fund
13949,1,13522,17,250.00,Parent and Family Fund
13950,1,13523,13,50.00,Women's Soccer Fund
13951,1,13524,13,1032.00,Women's Soccer Fund
13952,1,13525,13,25.00,Women's Soccer Fund
13953,1,13526,13,75.00,Women's Soccer Fund (legacy)
13954,1,13527,1,50.00,Wherever Needed Most (legacy)
13955,1,13527,20,50.00,Business School Fund
13956,1,13528,18,15.00,Alumni Programs Fund (legacy)
13957,1,13529,11,10000.00,Arts and Performance Fund
13958,1,13530,11,250.00,Arts and Performance Fund
13959,1,13531,2,25.00,Annual Fund
13960,1,13532,1,100.00,Wherever Needed Most
13961,1,13533,6,50.00,Library and Learning Commons
13962,1,13534,2,25.00,Annual Fund
13963,1,13535,2,15.00,Annual Fund
13964,1,13536,5,250.00,Student Emergency Fund
13965,1,13537,15,5000.00,Community Service Fund (legacy)
13966,1,13538,2,500.00,Annual Fund
13967,1,13539,20,50.00,Business School Fund
13968,1,13540,20,15.00,Business School Fund (legacy)
13969,1,13541,2,100.00,Annual Fund
13970,1,13542,1,25.00,Wherever Needed Most
13971,1,13543,1,500.00,Wherever Needed Most
13972,1,13544,1,100.00,Wherever Needed Most (legacy)
13973,1,13545,1,100.00,Wherever Needed Most
13974,1,13546,6,100.00,LIBRARY AND LEARNING COMMONS
13975,1,13547,1,15.00,Wherever Needed Most
13976,1,13548,1,25.00,WHEREVER NEEDED MOST
13977,1,13549,4,50.00,First-Generation Student Fund (legacy)
13978,1,13550,6,2500.00,Library and Learning Commons
13979,1,13551,1,25.00,WHEREVER NEEDED MOST
13980,1,13552,1,75.00,Wherever Needed Most
13981,1,13553,18,50.00,Alumni Programs Fund
13982,1,13554,9,50.00,Humanities Fund
13983,1,13555,9,250.00,Humanities Fund
13984,1,13556,1,15.00,Wherever Needed Most
13985,1,13557,1,15.00,Wherever Needed Most
13986,1,13558,3,5000.00,General Scholarship Fund
13987,1,13559,2,100.00,Annual Fund
13988,1,13560,1,50.00,Wherever Needed Most
13989,1,13561,20,25.00,BUSINESS SCHOOL FD.
13990,1,13562,15,250.00,Community Service Fund (legacy)
13991,1,13563,5,50.00,Student Emergency Fund (legacy)
13992,1,13564,5,1032.00,Student Emergency Fund
13993,1,13565,5,5000.00,Student Emergency Fund
13994,1,13566,5,50.00,Student Emergency Fund
13995,1,13567,1,50.00,WHEREVER NEEDED MOST
13996,1,13568,2,250.00,Annual Fund
13997,1,13569,1,250.00,WHEREVER NEEDED MOST
13998,1,13570,2,25.00,ANNUAL FD.
13999,1,13571,1,258.00,Wherever Needed Most
14000,1,13571,3,258.00,General Scholarship Fund
14001,1,13572,2,250.00,Annual Fund
14002,1,13572,15,250.00,Community Service Fund
14003,1,13573,1,77.40,Wherever Needed Most
14004,1,13574,4,15.00,First-Generation Student Fund (legacy)
14005,1,13575,4,50.00,First-Generation Student Fund
14006,1,13576,11,15.00,Arts and Performance Fund
14007,1,13577,18,50.00,Alumni Programs Fund
14008,1,13578,2,50.00,Annual Fund
14009,1,13579,1,10000.00,Wherever Needed Most
14010,1,13580,4,250.00,First-Generation Student Fund
14011,1,13580,12,250.00,Athletics Excellence Fund
14012,1,13581,1,250.00,Wherever Needed Most
14013,1,13582,13,15.00,Women's Soccer Fund
14014,1,13583,13,250.00,Women's Soccer Fund
14015,1,13584,18,250.00,Alumni Programs Fund
14016,1,13585,1,50.00,Wherever Needed Most
14017,1,13586,20,1000.00,Business School Fund
14018,1,13587,1,500.00,Wherever Needed Most
14019,1,13588,1,100.00,WHEREVER NEEDED MOST
14020,1,13589,3,250.00,GENERAL SCHOLARSHIP FD.
14021,1,13590,1,100.00,Wherever Needed Most
14022,1,13591,2,2500.00,Annual Fund
14023,1,13592,6,50.00,Library and Learning Commons
14024,1,13593,18,500.00,ALUMNI PROGRAMS FD.
14025,1,13594,1,50.00,WHEREVER NEEDED MOST
14026,1,13595,13,100.00,Women's Soccer Fund
14027,1,13596,12,50.00,ATHLETICS EXCELLENCE FD.
14028,1,13597,12,25.00,Athletics Excellence Fund
14029,1,13598,12,50.00,Athletics Excellence Fund
14030,1,13599,1,100.00,Wherever Needed Most
14031,1,13600,1,15.00,Wherever Needed Most
14032,1,13601,1,50.00,Wherever Needed Most (legacy)
14033,1,13602,3,50.00,General Scholarship Fund
14034,1,13603,17,50.00,Parent and Family Fund
14035,1,13604,1,50.00,Wherever Needed Most
14036,1,13605,9,250.00,Humanities Fund (legacy)
14037,1,13606,9,100.00,Humanities Fund
14038,1,13607,4,500.00,First-Generation Student Fund
14039,1,13608,2,15.00,ANNUAL FD.
14040,1,13609,1,1000.00,Wherever Needed Most
14041,1,13610,4,100.00,First-Generation Student Fund
14042,1,13611,1,2500.00,Wherever Needed Most
14043,1,13612,3,75.00,General Scholarship Fund
14044,1,13613,3,30.00,GENERAL SCHOLARSHIP FD.
14045,1,13613,1,20.00,WHEREVER NEEDED MOST
14046,1,13614,1,100.00,Wherever Needed Most
14047,1,13615,1,250.00,Wherever Needed Most
14048,1,13616,9,100.00,Humanities Fund
14049,1,13617,5,50.00,STUDENT EMERGENCY FD.
14050,1,13618,15,50.00,COMMUNITY SERVICE FD.
14051,1,13619,5,250.00,Student Emergency Fund
14052,1,13620,5,2500.00,Student Emergency Fund
14053,1,13621,5,75.00,STUDENT EMERGENCY FD.
14054,1,13622,5,250.00,Student Emergency Fund
14055,1,13623,5,50.00,Student Emergency Fund (legacy)
14056,1,13624,15,50.00,Community Service Fund
14057,1,13625,11,500.00,ARTS AND PERFORMANCE FD.
14058,1,13626,2,100.00,Annual Fund
14059,1,13627,9,500.00,Humanities Fund
14060,1,13628,1,50.00,Wherever Needed Most (legacy)
14061,1,13629,2,5000.00,Annual Fund (legacy)
14062,1,13630,4,75.00,FIRST-GENERATION STUDENT FD.
14063,1,13631,1,25.00,Wherever Needed Most
14064,1,13632,1,15.00,Wherever Needed Most
14065,1,13633,2,250.00,ANNUAL FD.
14066,1,13634,6,75.00,LIBRARY AND LEARNING COMMONS
14067,1,13635,3,100.00,General Scholarship Fund
14068,1,13636,2,50.00,Annual Fund
14069,1,13637,1,50.00,Wherever Needed Most
14070,1,13638,2,50.00,Annual Fund (legacy)
14071,1,13639,2,258.00,Annual Fund
14072,1,13640,11,100.00,Arts and Performance Fund
14073,1,13641,1,1000.00,Wherever Needed Most
14074,1,13642,1,15.00,Wherever Needed Most
14075,1,13643,1,75.00,Wherever Needed Most
14076,1,13644,17,1000.00,Parent and Family Fund
14077,1,13645,17,100.00,Parent and Family Fund
14078,1,13646,15,250.00,Community Service Fund
14079,1,13647,5,100.00,Student Emergency Fund
14080,1,13648,5,25.00,STUDENT EMERGENCY FD.
14081,1,13649,5,50.00,Student Emergency Fund
14082,1,13650,15,250.00,Community Service Fund
14083,1,13651,15,50.00,Community Service Fund
14084,1,13652,15,100.00,Community Service Fund (legacy)
14085,1,13653,15,1000.00,Community Service Fund
14086,1,13654,2,100.00,Annual Fund
14087,1,13655,2,100.00,ANNUAL FD.
14088,1,13656,9,15.00,Humanities Fund
14089,1,13657,3,15.00,General Scholarship Fund
14090,1,13658,18,100.00,Alumni Programs Fund
14091,1,13659,1,25.00,Wherever Needed Most
14092,1,13660,1,2500.00,Wherever Needed Most
14093,1,13661,2,50.00,Annual Fund
14094,1,13662,1,25.00,Wherever Needed Most
14095,1,13663,2,25.00,Annual Fund
14096,1,13664,11,100.00,Arts and Performance Fund
14097,1,13665,4,50.00,First-Generation Student Fund (legacy)
14098,1,13666,2,50.00,Annual Fund
14099,1,13667,1,100.00,Wherever Needed Most
14100,1,13668,1,50.00,Wherever Needed Most
14101,1,13669,1,77.40,Wherever Needed Most
14102,1,13670,6,50.00,Library and Learning Commons
14103,1,13671,2,75.00,Annual Fund
14104,1,13672,2,103.20,Annual Fund
14105,1,13673,1,10000.00,Wherever Needed Most
14106,1,13674,4,500.00,First-Generation Student Fund
14107,1,13675,2,100.00,Annual Fund
14108,1,13676,17,100.00,PARENT AND FAMILY FD.
14109,1,13677,17,50.00,Parent and Family Fund
14110,1,13678,17,100.00,Parent and Family Fund
14111,1,13679,17,250.00,Parent and Family Fund
14112,1,13680,17,500.00,Parent and Family Fund (legacy)
14113,1,13681,17,75.00,Parent and Family Fund
14114,1,13682,17,10000.00,Parent and Family Fund
14115,1,13683,17,100.00,PARENT AND FAMILY FD.
14116,1,13684,17,250.00,Parent and Family Fund
14117,1,13685,17,2500.00,Parent and Family Fund
14118,1,13686,17,1000.00,Parent and Family Fund
14119,1,13687,17,250.00,PARENT AND FAMILY FD.
14120,1,13688,17,25.00,Parent and Family Fund
14121,1,13689,17,50.00,Parent and Family Fund
14122,1,13690,4,5000.00,First-Generation Student Fund
14123,1,13691,3,50.00,General Scholarship Fund (legacy)
14124,1,13692,3,75.00,General Scholarship Fund
14125,1,13693,17,75.00,Parent and Family Fund
14126,1,13694,17,100.00,Parent and Family Fund
14127,1,13695,17,100.00,PARENT AND FAMILY FD.
14128,1,13696,17,25.00,Parent and Family Fund
14129,1,13697,17,5000.00,Parent and Family Fund
14130,1,13698,17,258.00,Parent and Family Fund
14131,1,13699,17,75.00,Parent and Family Fund
14132,1,13700,17,15.00,Parent and Family Fund
14133,1,13701,17,250.00,Parent and Family Fund
14134,1,13702,12,25.00,ATHLETICS EXCELLENCE FD.
14135,1,13703,13,15.00,Women's Soccer Fund
14136,1,13704,3,50.00,General Scholarship Fund (legacy)
14137,1,13705,1,50.00,Wherever Needed Most
14138,1,13706,1,250.00,Wherever Needed Most
14139,1,13707,3,25.00,General Scholarship Fund
14140,1,13708,1,100.00,Wherever Needed Most
14141,1,13709,3,50.00,General Scholarship Fund
14142,1,13710,6,50.00,LIBRARY AND LEARNING COMMONS
14143,1,13711,1,25.80,Wherever Needed Most
14144,1,13712,1,75.00,Wherever Needed Most
14145,1,13713,20,75.00,Business School Fund (legacy)
14146,1,13714,13,500.00,Women's Soccer Fund
14147,1,13715,12,50.00,Athletics Excellence Fund
14148,1,13716,1,10000.00,Wherever Needed Most
14149,1,13717,1,500.00,Wherever Needed Most
14150,1,13718,18,25.00,ALUMNI PROGRAMS FD.
14151,1,13719,12,25.00,Athletics Excellence Fund
14152,1,13720,12,100.00,Athletics Excellence Fund
14153,1,13721,1,50.00,WHEREVER NEEDED MOST
14154,1,13722,1,77.40,Wherever Needed Most
14155,1,13723,20,154.80,Business School Fund
14156,1,13723,15,103.20,Community Service Fund
14157,1,13724,2,500.00,Annual Fund
14158,1,13725,5,50.00,STUDENT EMERGENCY FD.
14159,1,13726,15,50.00,Community Service Fund
14160,1,13727,15,50.00,Community Service Fund
14161,1,13728,15,2500.00,Community Service Fund (legacy)
14162,1,13729,11,15.00,Arts and Performance Fund
14163,1,13730,3,50.00,General Scholarship Fund (legacy)
14164,1,13731,11,500.00,Arts and Performance Fund
14165,1,13732,6,100.00,Library and Learning Commons
14166,1,13733,2,25.00,Annual Fund
14167,1,13734,2,100.00,Annual Fund
14168,1,13735,20,100.00,Business School Fund
14169,1,13736,2,500.00,Annual Fund
14170,1,13737,1,25.00,WHEREVER NEEDED MOST
14171,1,13738,1,25.00,Wherever Needed Most
14172,1,13739,11,100.00,Arts and Performance Fund
14173,1,13741,2,500.00,Annual Fund
14174,1,13742,2,250.00,ANNUAL FD.
14175,1,13743,2,15.00,Annual Fund
14176,1,13744,3,100.00,GENERAL SCHOLARSHIP FD.
14177,1,13745,12,250.00,Athletics Excellence Fund
14178,1,13746,13,2500.00,Women's Soccer Fund (legacy)
14179,1,13747,13,250.00,Women's Soccer Fund
14180,1,13748,13,25.00,Women's Soccer Fund
14181,1,13749,12,15.00,Athletics Excellence Fund
14182,1,13750,13,500.00,Women's Soccer Fund
14183,1,13751,13,100.00,WOMEN'S SOCCER FD.
14184,1,13752,12,5000.00,Athletics Excellence Fund
14185,1,13753,1,500.00,Wherever Needed Most
14186,1,13754,1,25.00,Wherever Needed Most
14187,1,13755,11,25.00,Arts and Performance Fund
14188,1,13756,1,50.00,Wherever Needed Most
14189,1,13757,1,50.00,WHEREVER NEEDED MOST
14190,1,13758,17,15.00,PARENT AND FAMILY FD.
14191,1,13759,17,37.50,Parent and Family Fund
14192,1,13759,4,12.50,First-Generation Student Fund
14193,1,13760,17,30.00,Parent and Family Fund
14194,1,13760,1,20.00,Wherever Needed Most
14195,1,13761,17,250.00,PARENT AND FAMILY FD.
14196,1,13762,1,100.00,Wherever Needed Most
14197,1,13763,4,100.00,First-Generation Student Fund
14198,1,13764,1,250.00,Wherever Needed Most
14199,1,13765,2,50.00,Annual Fund
14200,1,13766,20,50.00,Business School Fund
14201,1,13767,17,500.00,Parent and Family Fund
14202,1,13768,1,15.00,WHEREVER NEEDED MOST
14203,1,13769,2,250.00,Annual Fund
14204,1,13770,5,500.00,Student Emergency Fund
14205,1,13771,5,100.00,Student Emergency Fund
14206,1,13772,15,100.00,Community Service Fund
14207,1,13773,5,100.00,Student Emergency Fund
14208,1,13774,20,500.00,Business School Fund (legacy)
14209,1,13775,1,30.00,Wherever Needed Most (legacy)
14210,1,13775,7,20.00,Engineering Innovation Fund
14211,1,13776,1,100.00,WHEREVER NEEDED MOST
14212,1,13777,1,50.00,Wherever Needed Most
14213,1,13778,6,100.00,Library and Learning Commons
14214,1,13779,1,100.00,Wherever Needed Most
14215,1,13780,1,25.00,WHEREVER NEEDED MOST
14216,1,13781,2,75.00,Annual Fund
14217,1,13782,1,1000.00,Wherever Needed Most
14218,1,13783,2,50.00,Annual Fund
14219,1,13784,17,50.00,Parent and Family Fund
14220,1,13785,17,100.00,Parent and Family Fund
14221,1,13786,17,100.00,Parent and Family Fund
14222,1,13787,17,500.00,PARENT AND FAMILY FD.
14223,1,13788,17,100.00,PARENT AND FAMILY FD.
14224,1,13789,17,100.00,Parent and Family Fund
14225,1,13790,17,25.00,Parent and Family Fund
14226,1,13791,17,15.00,Parent and Family Fund
14227,1,13793,13,1000.00,Women's Soccer Fund
14228,1,13794,13,100.00,Women's Soccer Fund
14229,1,13795,12,2500.00,Athletics Excellence Fund
14230,1,13796,12,25.00,Athletics Excellence Fund
14231,1,13797,13,258.00,Women's Soccer Fund
14232,1,13798,13,2500.00,Women's Soccer Fund
14233,1,13799,13,50.00,Women's Soccer Fund
14234,1,13800,13,50.00,WOMEN'S SOCCER FD.
14235,1,13801,13,250.00,Women's Soccer Fund
14236,1,13802,13,125.00,Women's Soccer Fund
14237,1,13802,16,125.00,Student Clubs Fund
14238,1,13803,12,250.00,Athletics Excellence Fund
